-459.431298	2663.442287	-1428.922830	3057.257331	-89.999000	60.014000	3054.000000	1.000000	0.120757	-0.567904	0.814188	2.093967	4.210797	1.331089	7.784821	52.462384	76.295781	12.868289	2.607663	0.019486	23.549466	16.776258	8.963715	39.805239	17.788184	8.662071	6.827353	41.351523	37.967716	10.198785	11.040446	15.974069	1.420898	8.712821	0.129953	6.773532	10.751470	1.302918	51.275635	21.692335	29.298186	51.191482	17.601440	1.270228	1.000000	
-453.704059	2679.220055	-1146.627627	2949.376610	-90.000000	65.008000	2946.000000	1.000000	0.458215	-0.888782	0.010258	16.809997	2.874328	1.373058	12.218375	23.327420	42.558007	38.603991	2.757579	0.014025	13.100806	46.362415	0.776232	20.400191	14.359764	4.555805	23.992142	68.703754	29.518747	10.831518	11.312832	12.520427	3.028588	1.007976	0.122804	29.778314	23.418004	2.522772	53.894525	5.663995	41.884809	34.923148	5.686936	1.096718	1.000000	
-447.001922	2682.405623	-877.560111	2857.485326	-90.001000	70.008000	2854.000000	1.000000	0.494218	-0.869101	0.020291	39.158566	0.489071	0.413567	1.299775	12.985270	56.314177	38.279842	0.504105	0.000000	20.666280	29.889347	1.417843	17.296229	11.319379	4.836934	19.681008	86.609863	25.482604	8.792491	5.951476	9.954688	8.657485	0.000000	0.662921	32.202489	31.703698	3.458715	70.159202	6.886146	42.220469	11.613980	0.694792	0.397588	1.000000	
-440.719408	2687.335105	-622.898724	2793.565175	-89.999000	75.017000	2790.000000	1.000000	0.527675	-0.849304	0.015562	35.146657	2.941867	0.059484	0.821760	21.316929	39.979486	35.058687	0.070938	0.000000	19.162458	45.441734	2.271400	8.326178	11.734242	9.427870	26.570946	71.883181	26.252147	10.415883	14.097536	17.331247	1.689371	0.011596	11.916443	22.403786	29.340032	5.077681	70.052347	8.763068	38.051568	13.710325	0.613671	0.059484	1.000000	
-434.605978	2689.669338	-377.772262	2750.620909	-90.001000	80.015000	2747.000000	1.000000	0.581360	-0.813513	0.014755	38.600641	12.054490	0.122593	3.155975	27.078856	47.893978	24.256757	0.461286	0.000000	11.354892	35.020533	3.046988	10.277511	6.635471	10.569942	22.818951	63.211229	34.977369	6.995091	19.651648	18.125807	3.689993	0.993755	22.436918	18.526266	22.522582	13.535223	64.964874	9.909217	14.459538	27.090767	4.622226	0.938634	1.000000	
-209.645437	2678.189483	-1421.461317	3039.276623	-84.669000	59.993000	3036.000000	1.000000	0.084242	-0.724771	0.683820	3.285995	7.353668	1.668521	2.142075	36.651891	65.613006	24.748829	1.631193	0.054360	40.336685	16.513776	1.240718	14.979727	23.130611	19.546771	35.672212	58.754101	24.253780	9.305201	6.215667	5.875965	1.025247	13.574039	0.292985	5.850213	21.735795	4.296965	45.425336	18.533886	17.265034	61.643632	10.047282	1.334833	1.000000	
-202.441572	2691.837990	-1140.289890	2930.398503	-84.669000	64.985000	2927.000000	1.000000	-0.147601	0.989010	-0.008556	17.834691	14.349989	1.411733	0.913497	8.624516	73.823963	8.801432	1.484341	0.064301	30.041043	42.650494	0.155324	7.364638	6.362737	22.392589	16.252556	68.342414	56.056036	14.365320	5.814852	2.348987	0.544547	1.755497	0.063880	16.775408	33.763127	27.835189	39.319704	16.337582	25.716547	32.079291	5.834559	0.519216	1.000000	
-195.521224	2694.941223	-872.849154	2839.507420	-84.670000	69.990000	2836.000000	1.000000	-0.154443	0.987903	-0.013987	15.893057	1.140894	0.258330	0.365117	3.486370	90.076819	10.139484	0.189806	0.025182	10.743416	67.681524	0.258474	3.816903	2.301984	6.012733	31.307824	73.351399	47.086957	30.493290	4.212328	0.900546	0.257561	0.146003	0.186769	29.413836	23.654028	17.481628	50.388169	44.313232	26.163498	7.709158	0.431352	0.112327	1.000000	
-188.985951	2697.766187	-620.233261	2774.589589	-84.671000	74.983000	2771.000000	1.000000	-0.166007	0.986083	-0.009028	24.820827	0.383870	0.000000	0.245627	7.146747	70.922348	24.091301	0.061407	0.000000	7.620674	64.707200	0.446730	3.181194	3.424331	16.019934	36.635962	68.609114	40.966152	16.194145	13.070163	0.684245	0.768029	0.000000	1.160945	32.087942	20.847742	25.730556	58.693244	28.090190	24.221662	8.191510	0.976208	0.000000	1.000000	
-182.645891	2701.425055	-376.496400	2733.643427	-84.671000	79.992000	2730.000000	1.000000	0.165579	-0.986120	0.012249	53.154633	2.268485	0.000000	2.060278	34.011991	74.119979	6.611035	0.241289	0.000000	4.895423	22.636887	0.750526	3.717708	7.750165	17.506347	23.285633	53.352756	46.866893	20.875329	12.901618	1.762420	11.230606	0.453207	4.020071	29.189975	18.780533	13.970325	55.134472	19.994330	32.985392	18.220195	5.730354	1.521146	1.000000	
-176.492070	2703.361200	-138.838610	2712.671633	-84.672000	84.983000	2709.000000	1.000000	0.166621	-0.985986	-0.008301	40.526495	4.585573	0.063828	4.710440	37.950541	75.485801	12.775601	0.528311	0.074626	4.979979	18.318804	2.175245	5.253403	6.802965	10.644289	21.035081	58.924930	38.770716	34.868879	2.810116	4.266619	14.447757	1.074654	13.542071	8.772622	12.425855	15.448903	54.964703	18.692190	30.058920	13.664423	18.491325	12.864334	1.000000	
-170.864379	2704.501687	98.215976	2711.672987	-84.684000	90.001000	2708.000000	1.000000	-0.307559	0.935030	0.176426	46.391027	3.227501	0.064588	3.222363	10.581801	52.984525	19.959485	0.736495	0.079728	4.651504	58.100983	5.067071	8.395288	14.132223	26.713897	36.814132	29.674085	30.351092	27.047088	4.800934	4.675513	12.328678	1.007123	2.949293	2.790205	22.099067	35.784582	38.083533	26.086549	17.389396	22.710639	16.126835	14.972778	1.000000	
-422.649900	2695.908316	99.402216	2730.647430	-90.000000	90.012000	2727.000000	1.000000	0.595392	-0.800633	0.067044	45.289575	9.686350	0.409963	4.105947	28.320363	62.882057	14.669413	3.264743	0.211332	9.049904	22.110353	6.920456	33.218000	14.772874	2.745019	11.028170	56.773378	26.237052	16.673119	12.109909	12.112878	7.409145	3.972097	26.998320	20.378754	4.368875	16.246330	50.006350	11.714748	22.001870	27.973854	10.442665	5.896137	1.000000	
